Channel 2 (V),Channel 1 (V),Timestamp
0.008837732,3.311497196,2024-09-20 18:16:15.112941040
0.00994504,3.310943541,2024-09-20 18:16:15.112941360
0.010024133,3.310152607,2024-09-20 18:16:15.112941680
0.010261414,3.30975714,2024-09-20 18:16:15.112942000
0.010894161,3.309045299,2024-09-20 18:16:15.112942320
0.011210535,3.308728925,2024-09-20 18:16:15.112942640
0.011289629,3.308096177,2024-09-20 18:16:15.112942960
0.01200147,3.308175271,2024-09-20 18:16:15.112943280
0.012713311,3.308728925,2024-09-20 18:16:15.112943600
0.012555124,3.308017084,2024-09-20 18:16:15.112943920
0.012555124,3.308175271,2024-09-20 18:16:15.112944240
0.012792404,3.30770071,2024-09-20 18:16:15.112944560
0.012792404,3.307463429,2024-09-20 18:16:15.112944880
0.013266965,3.306988869,2024-09-20 18:16:15.112945200
0.013108778,3.307067962,2024-09-20 18:16:15.112945520
0.013187872,3.307067962,2024-09-20 18:16:15.112945840
0.013029685,3.307305243,2024-09-20 18:16:15.112946160
0.013266965,3.306909775,2024-09-20 18:16:15.112946480
0.013108778,3.306356121,2024-09-20 18:16:15.112946800
0.012950591,3.305960654,2024-09-20 18:16:15.112947120
0.013425152,3.305565186,2024-09-20 18:16:15.112947440
0.013108778,3.305802467,2024-09-20 18:16:15.112947760
0.012792404,3.305565186,2024-09-20 18:16:15.112948080
0.012396937,3.30588156,2024-09-20 18:16:15.112948400
0.012080563,3.306356121,2024-09-20 18:16:15.112948720
0.011843283,3.305723373,2024-09-20 18:16:15.112949040
0.011922376,3.305248813,2024-09-20 18:16:15.112949360
0.011131442,3.305090626,2024-09-20 18:16:15.112949680
0.011289629,3.304932439,2024-09-20 18:16:15.112950000
0.010894161,3.304774252,2024-09-20 18:16:15.112950320
0.01018232,3.304774252,2024-09-20 18:16:15.112950640
0.010024133,3.30382513,2024-09-20 18:16:15.112950960
0.009786853,3.303746037,2024-09-20 18:16:15.112951280
0.009075012,3.30358785,2024-09-20 18:16:15.112951600
0.009470479,3.303429663,2024-09-20 18:16:15.112951920
0.009233199,3.303271476,2024-09-20 18:16:15.112952240
0.009470479,3.302876009,2024-09-20 18:16:15.112952560
0.008837732,3.302876009,2024-09-20 18:16:15.112952880
0.00812589,3.302955102,2024-09-20 18:16:15.112953200
0.008284077,3.30335057,2024-09-20 18:16:15.112953520
0.008442264,3.302717822,2024-09-20 18:16:15.112953840
0.007967704,3.302638729,2024-09-20 18:16:15.112954160
0.00765133,3.302638729,2024-09-20 18:16:15.112954480
0.007097676,3.303746037,2024-09-20 18:16:15.112954800
0.007493143,3.302955102,2024-09-20 18:16:15.112955120
0.007730423,3.30335057,2024-09-20 18:16:15.112955440
0.007572236,3.303034196,2024-09-20 18:16:15.112955760
0.007967704,3.302638729,2024-09-20 18:16:15.112956080
0.00788861,3.302243261,2024-09-20 18:16:15.112956400
0.007730423,3.302322355,2024-09-20 18:16:15.112956720
0.00765133,3.302085074,2024-09-20 18:16:15.112957040
0.007176769,3.301689607,2024-09-20 18:16:15.112957360
0.008204984,3.302559635,2024-09-20 18:16:15.112957680
0.007414049,3.302717822,2024-09-20 18:16:15.112958000
0.431196782,2.701053909,2024-09-20 18:16:15.112958320
2.834293229,-0.006156873,2024-09-20 18:16:15.112958640
2.836903313,-0.010032452,2024-09-20 18:16:15.112958960
2.834293229,-0.009241518,2024-09-20 18:16:15.112959280
2.831999519,-0.011377041,2024-09-20 18:16:15.112959600
2.830101276,-0.013117097,2024-09-20 18:16:15.112959920
2.829705809,-0.014619873,2024-09-20 18:16:15.112960240
2.829310341,-0.014936246,2024-09-20 18:16:15.112960560
2.830180369,-0.01501534,2024-09-20 18:16:15.112960880
2.830022182,-0.014698966,2024-09-20 18:16:15.112961200
2.829943089,-0.01477806,2024-09-20 18:16:15.112961520
2.831208584,-0.014303499,2024-09-20 18:16:15.112961840
2.832790453,-0.013987125,2024-09-20 18:16:15.112962160
2.834214135,-0.01272163,2024-09-20 18:16:15.112962480
2.836191472,-0.012247069,2024-09-20 18:16:15.112962800
2.838168808,-0.011060667,2024-09-20 18:16:15.112963120
2.839829771,-0.010586106,2024-09-20 18:16:15.112963440
2.842993509,-0.009636985,2024-09-20 18:16:15.112963760
2.845682686,-0.009399705,2024-09-20 18:16:15.112964080
2.848213677,-0.009083331,2024-09-20 18:16:15.112964400
2.85011192,-0.008213303,2024-09-20 18:16:15.112964720
2.852010163,-0.007896929,2024-09-20 18:16:15.112965040
2.854541153,-0.007659649,2024-09-20 18:16:15.112965360
2.855490275,-0.007343275,2024-09-20 18:16:15.112965680
2.856993051,-0.007105994,2024-09-20 18:16:15.112966000
2.858654013,-0.005840499,2024-09-20 18:16:15.112966320
2.860789536,-0.005682312,2024-09-20 18:16:15.112966640
2.862845966,-0.005840499,2024-09-20 18:16:15.112966960
2.864506929,-0.005761406,2024-09-20 18:16:15.112967280
2.865535144,-0.005365938,2024-09-20 18:16:15.112967600
2.866484265,-0.004891378,2024-09-20 18:16:15.112967920
2.867828854,-0.004575004,2024-09-20 18:16:15.112968240
2.868461602,-0.004100443,2024-09-20 18:16:15.112968560
2.870359844,-0.003230415,2024-09-20 18:16:15.112968880
2.871704433,-0.003230415,2024-09-20 18:16:15.112969200
2.872416274,-0.003151322,2024-09-20 18:16:15.112969520
2.873839956,-0.002993135,2024-09-20 18:16:15.112969840
2.874077237,-0.002755854,2024-09-20 18:16:15.112970160
2.874235424,-0.002123107,2024-09-20 18:16:15.112970480
2.874630891,-0.002044013,2024-09-20 18:16:15.112970800
2.874709984,-0.002439481,2024-09-20 18:16:15.112971120
2.875342732,-0.002360387,2024-09-20 18:16:15.112971440
2.875580012,-0.002123107,2024-09-20 18:16:15.112971760
2.875896386,-0.002518574,2024-09-20 18:16:15.112972080
2.875896386,-0.002044013,2024-09-20 18:16:15.112972400
2.877240975,-0.000620331,2024-09-20 18:16:15.112972720
2.877003695,-0.000383051,2024-09-20 18:16:15.112973040
2.876529134,-0.001253079,2024-09-20 18:16:15.112973360
2.876687321,-0.000778518,2024-09-20 18:16:15.112973680
2.876845508,-0.000541238,2024-09-20 18:16:15.112974000
2.877873723,-6.67e-05,2024-09-20 18:16:15.112974320
2.87803191,0.000882445,2024-09-20 18:16:15.112974640
2.877161882,0.000882445,2024-09-20 18:16:15.112974960
2.876766414,0.001594286,2024-09-20 18:16:15.112975280
2.876766414,0.001119725,2024-09-20 18:16:15.112975600
2.876291854,0.000645164,2024-09-20 18:16:15.112975920
2.875580012,0.000961538,2024-09-20 18:16:15.112976240
2.875659106,0.001119725,2024-09-20 18:16:15.112976560
2.875738199,0.00214794,2024-09-20 18:16:15.112976880
2.875500919,0.002227033,2024-09-20 18:16:15.112977200
2.875342732,0.002227033,2024-09-20 18:16:15.112977520
2.875026358,0.002543407,2024-09-20 18:16:15.112977840
2.874789078,0.00214794,2024-09-20 18:16:15.112978160
2.874472704,0.002701594,2024-09-20 18:16:15.112978480
2.874472704,0.003017968,2024-09-20 18:16:15.112978800
2.874947265,0.002938874,2024-09-20 18:16:15.112979120
2.874709984,0.003176155,2024-09-20 18:16:15.112979440
2.874393611,0.002780688,2024-09-20 18:16:15.112979760
2.87391905,0.003413435,2024-09-20 18:16:15.112980080
1.725165708,0.003729809,2024-09-20 18:16:15.112980400
-0.00310538,0.003255248,2024-09-20 18:16:15.112980720
-0.000337109,1.213464205,2024-09-20 18:16:15.112981040
0.000770199,3.315768242,2024-09-20 18:16:15.112981360
0.001956601,3.314423653,2024-09-20 18:16:15.112981680
0.00330119,3.313158158,2024-09-20 18:16:15.112982000
0.004408498,3.312525411,2024-09-20 18:16:15.112982320
0.006306741,3.312446317,2024-09-20 18:16:15.112982640
0.006781302,3.311655383,2024-09-20 18:16:15.112982960
0.007572236,3.312367224,2024-09-20 18:16:15.112983280
0.008916825,3.312129943,2024-09-20 18:16:15.112983600
0.010419601,3.312129943,2024-09-20 18:16:15.112983920
0.011210535,3.311813569,2024-09-20 18:16:15.112984240
0.01223875,3.311497196,2024-09-20 18:16:15.112984560
0.013662432,3.311892663,2024-09-20 18:16:15.112984880
0.014690647,3.31205085,2024-09-20 18:16:15.112985200
0.015323395,3.311892663,2024-09-20 18:16:15.112985520
0.015481582,3.311655383,2024-09-20 18:16:15.112985840
0.015639769,3.311813569,2024-09-20 18:16:15.112986160
0.016747077,3.311813569,2024-09-20 18:16:15.112986480
0.017538012,3.311180822,2024-09-20 18:16:15.112986800
0.01840804,3.311180822,2024-09-20 18:16:15.112987120
0.018566227,3.310943541,2024-09-20 18:16:15.112987440
0.019040787,3.310548074,2024-09-20 18:16:15.112987760
0.019119881,3.310310794,2024-09-20 18:16:15.112988080
0.019436255,3.310310794,2024-09-20 18:16:15.112988400
0.019515348,3.309836233,2024-09-20 18:16:15.112988720
0.019910815,3.30975714,2024-09-20 18:16:15.112989040
0.019752628,3.309836233,2024-09-20 18:16:15.112989360
0.019989909,3.309836233,2024-09-20 18:16:15.112989680
0.019831722,3.309915327,2024-09-20 18:16:15.112990000
0.019278068,3.309440766,2024-09-20 18:16:15.112990320
0.019436255,3.30975714,2024-09-20 18:16:15.112990640
0.019119881,3.308887112,2024-09-20 18:16:15.112990960
0.019040787,3.308966205,2024-09-20 18:16:15.112991280
0.0188826,3.308017084,2024-09-20 18:16:15.112991600
0.018170759,3.30793799,2024-09-20 18:16:15.112991920
0.017458918,3.307226149,2024-09-20 18:16:15.112992240
0.017538012,3.307384336,2024-09-20 18:16:15.112992560
0.016747077,3.307226149,2024-09-20 18:16:15.112992880
0.016826171,3.306988869,2024-09-20 18:16:15.112993200
0.015718862,3.306356121,2024-09-20 18:16:15.112993520
0.015244301,3.306751588,2024-09-20 18:16:15.112993840
0.014690647,3.306988869,2024-09-20 18:16:15.112994160
0.014453367,3.306356121,2024-09-20 18:16:15.112994480
0.013899713,3.306830682,2024-09-20 18:16:15.112994800
0.013266965,3.306593401,2024-09-20 18:16:15.112995120
0.012634217,3.306672495,2024-09-20 18:16:15.112995440
0.01200147,3.30588156,2024-09-20 18:16:15.112995760
0.011368722,3.306277028,2024-09-20 18:16:15.112996080
0.010973255,3.306672495,2024-09-20 18:16:15.112996400
0.010024133,3.306593401,2024-09-20 18:16:15.112996720
0.009549573,3.305327906,2024-09-20 18:16:15.112997040
0.009233199,3.305723373,2024-09-20 18:16:15.112997360
0.008600451,3.305723373,2024-09-20 18:16:15.112997680
0.008442264,3.306118841,2024-09-20 18:16:15.112998000
0.008204984,3.30564428,2024-09-20 18:16:15.112998320
0.007967704,3.30564428,2024-09-20 18:16:15.112998640
0.007967704,3.30564428,2024-09-20 18:16:15.112998960
0.007809517,3.30588156,2024-09-20 18:16:15.112999280
0.007493143,3.305248813,2024-09-20 18:16:15.112999600
0.007414049,3.305327906,2024-09-20 18:16:15.112999920
0.006860395,3.305169719,2024-09-20 18:16:15.113000240
0.006781302,3.30564428,2024-09-20 18:16:15.113000560
0.006939489,3.305960654,2024-09-20 18:16:15.113000880
0.007334956,3.30564428,2024-09-20 18:16:15.113001200
0.006939489,3.305248813,2024-09-20 18:16:15.113001520
0.006544021,3.304853345,2024-09-20 18:16:15.113001840
0.006069461,1.25799382,2024-09-20 18:16:15.113002160
0.006623115,-0.006631434,2024-09-20 18:16:15.113002480
0.007018582,-0.00631506,2024-09-20 18:16:15.113002800
0.007176769,-0.006156873,2024-09-20 18:16:15.113003120
0.006860395,-0.007105994,2024-09-20 18:16:15.113003440
0.007334956,-0.008134209,2024-09-20 18:16:15.113003760
0.008442264,-0.007976022,2024-09-20 18:16:15.113004080
1.151975438,-0.008687863,2024-09-20 18:16:15.113004400
2.846157247,-0.008292396,2024-09-20 18:16:15.113004720
2.843626257,-0.007580555,2024-09-20 18:16:15.113005040
2.840937079,-0.007422368,2024-09-20 18:16:15.113005360
2.838168808,-0.006947807,2024-09-20 18:16:15.113005680
2.837456967,-0.006631434,2024-09-20 18:16:15.113006000
2.835479631,-0.00631506,2024-09-20 18:16:15.113006320
2.835558724,-0.006077779,2024-09-20 18:16:15.113006640
2.835163257,-0.005049565,2024-09-20 18:16:15.113006960
2.835558724,-0.004100443,2024-09-20 18:16:15.113007280
2.836112378,-0.004100443,2024-09-20 18:16:15.113007600
2.837377874,-0.00425863,2024-09-20 18:16:15.113007920
2.838801556,-0.003151322,2024-09-20 18:16:15.113008240
2.841253453,-0.002834948,2024-09-20 18:16:15.113008560
2.843309883,-0.002281294,2024-09-20 18:16:15.113008880
2.846236341,-0.001806733,2024-09-20 18:16:15.113009200
2.848925518,-0.002044013,2024-09-20 18:16:15.113009520
2.850032826,-0.000857611,2024-09-20 18:16:15.113009840
2.852959284,-6.67e-05,2024-09-20 18:16:15.113010160
2.855490275,-0.000383051,2024-09-20 18:16:15.113010480
2.857704892,-0.000224864,2024-09-20 18:16:15.113010800
2.860077695,1.24e-05,2024-09-20 18:16:15.113011120
2.862608686,0.000407884,2024-09-20 18:16:15.113011440
2.865297863,0.000724258,2024-09-20 18:16:15.113011760
2.86774976,0.000882445,2024-09-20 18:16:15.113012080
2.869489816,0.000724258,2024-09-20 18:16:15.113012400
2.87162534,0.001040631,2024-09-20 18:16:15.113012720
2.872811742,0.001673379,2024-09-20 18:16:15.113013040
2.874235424,0.002306127,2024-09-20 18:16:15.113013360
2.875896386,0.00214794,2024-09-20 18:16:15.113013680
2.877557349,0.002701594,2024-09-20 18:16:15.113014000
2.87826919,0.002701594,2024-09-20 18:16:15.113014320
2.880088339,0.003176155,2024-09-20 18:16:15.113014640
2.8805629,0.003650716,2024-09-20 18:16:15.113014960
2.881749302,0.004125276,2024-09-20 18:16:15.113015280
2.882698423,0.003413435,2024-09-20 18:16:15.113015600
2.883331171,0.003729809,2024-09-20 18:16:15.113015920
2.883963919,0.004283463,2024-09-20 18:16:15.113016240
2.884280293,0.004758024,2024-09-20 18:16:15.113016560
2.884754853,0.003967089,2024-09-20 18:16:15.113016880
2.885466694,0.004995304,2024-09-20 18:16:15.113017200
2.885941255,0.00467893,2024-09-20 18:16:15.113017520
2.886257629,0.005390772,2024-09-20 18:16:15.113017840
2.886415816,0.005390772,2024-09-20 18:16:15.113018160
2.886257629,0.005469865,2024-09-20 18:16:15.113018480
2.88673219,0.005786239,2024-09-20 18:16:15.113018800
2.886890377,0.006023519,2024-09-20 18:16:15.113019120
2.886494909,0.006339893,2024-09-20 18:16:15.113019440
2.886653096,0.006181706,2024-09-20 18:16:15.113019760
2.886811283,0.005944426,2024-09-20 18:16:15.113020080
2.88720675,0.00649808,2024-09-20 18:16:15.113020400
2.887602218,0.006023519,2024-09-20 18:16:15.113020720
2.886890377,0.0062608,2024-09-20 18:16:15.113021040
2.887364937,0.007447201,2024-09-20 18:16:15.113021360
2.886811283,0.007447201,2024-09-20 18:16:15.113021680
2.887127657,0.007684482,2024-09-20 18:16:15.113022000
2.88720675,0.008475416,2024-09-20 18:16:15.113022320
2.886811283,0.008079949,2024-09-20 18:16:15.113022640
2.886415816,0.008712697,2024-09-20 18:16:15.113022960
2.885624881,0.00855451,2024-09-20 18:16:15.113023280
2.885387601,0.008712697,2024-09-20 18:16:15.113023600
2.885229414,0.008475416,2024-09-20 18:16:15.113023920
2.884992134,0.008870884,2024-09-20 18:16:15.113024240
2.885150321,0.00902907,2024-09-20 18:16:15.113024560
2.884122106,0.009424538,2024-09-20 18:16:15.113024880
2.883726638,0.010136379,2024-09-20 18:16:15.113025200
0.634625149,0.009582725,2024-09-20 18:16:15.113025520
-0.000732576,1.749401457,2024-09-20 18:16:15.113025840
0.001323853,3.314660934,2024-09-20 18:16:15.113026160
0.003222096,3.313395439,2024-09-20 18:16:15.113026480
0.005041246,3.311892663,2024-09-20 18:16:15.113026800
0.006227648,3.311022635,2024-09-20 18:16:15.113027120
0.008521358,3.3102317,2024-09-20 18:16:15.113027440
0.010024133,3.310073513,2024-09-20 18:16:15.113027760
0.011843283,3.310073513,2024-09-20 18:16:15.113028080
0.013108778,3.309836233,2024-09-20 18:16:15.113028400
0.014216087,3.310073513,2024-09-20 18:16:15.113028720
0.015877049,3.310627168,2024-09-20 18:16:15.113029040
0.017300731,3.310706261,2024-09-20 18:16:15.113029360
0.018724413,3.310864448,2024-09-20 18:16:15.113029680
0.019594441,3.311418102,2024-09-20 18:16:15.113030000
0.020859937,3.311576289,2024-09-20 18:16:15.113030320
0.022204525,3.311180822,2024-09-20 18:16:15.113030640
0.023549114,3.311418102,2024-09-20 18:16:15.113030960
0.024735516,3.311259915,2024-09-20 18:16:15.113031280
0.024735516,3.310548074,2024-09-20 18:16:15.113031600
0.025684638,3.310548074,2024-09-20 18:16:15.113031920
0.025921918,3.311101728,2024-09-20 18:16:15.113032240
0.026633759,3.311022635,2024-09-20 18:16:15.113032560
0.026950133,3.310389887,2024-09-20 18:16:15.113032880
0.027661974,3.310389887,2024-09-20 18:16:15.113033200
0.027424694,3.3102317,2024-09-20 18:16:15.113033520
0.027661974,3.309124392,2024-09-20 18:16:15.113033840
0.02710832,3.309282579,2024-09-20 18:16:15.113034160
0.027741067,3.309519859,2024-09-20 18:16:15.113034480
0.026871039,3.308966205,2024-09-20 18:16:15.113034800
0.026633759,3.308491644,2024-09-20 18:16:15.113035120
0.026080105,3.30793799,2024-09-20 18:16:15.113035440
0.025921918,3.308808018,2024-09-20 18:16:15.113035760
0.025130983,3.308887112,2024-09-20 18:16:15.113036080
0.024893703,3.308728925,2024-09-20 18:16:15.113036400
0.023865488,3.308412551,2024-09-20 18:16:15.113036720
0.024260955,3.308175271,2024-09-20 18:16:15.113037040
0.02323274,3.308096177,2024-09-20 18:16:15.113037360
0.022441806,3.307858897,2024-09-20 18:16:15.113037680
0.021650871,3.308808018,2024-09-20 18:16:15.113038000
0.020622656,3.308966205,2024-09-20 18:16:15.113038320
0.019515348,3.308808018,2024-09-20 18:16:15.113038640
0.019198974,3.308412551,2024-09-20 18:16:15.113038960
0.01864532,3.308017084,2024-09-20 18:16:15.113039280
0.017458918,3.30770071,2024-09-20 18:16:15.113039600
0.016272516,3.308175271,2024-09-20 18:16:15.113039920
0.015402488,3.308175271,2024-09-20 18:16:15.113040240
0.014453367,3.308412551,2024-09-20 18:16:15.113040560
0.013978806,3.308570738,2024-09-20 18:16:15.113040880
0.012950591,3.308017084,2024-09-20 18:16:15.113041200
0.012555124,3.307779803,2024-09-20 18:16:15.113041520
0.011526909,3.307463429,2024-09-20 18:16:15.113041840
0.010498694,3.307226149,2024-09-20 18:16:15.113042160
0.01018232,3.306909775,2024-09-20 18:16:15.113042480
0.008837732,3.306830682,2024-09-20 18:16:15.113042800
0.009075012,3.307147056,2024-09-20 18:16:15.113043120
0.008363171,3.307226149,2024-09-20 18:16:15.113043440
0.007493143,3.306909775,2024-09-20 18:16:15.113043760
0.007176769,3.307226149,2024-09-20 18:16:15.113044080
0.00765133,3.307305243,2024-09-20 18:16:15.113044400
0.006781302,3.307542523,2024-09-20 18:16:15.113044720
0.006939489,3.307384336,2024-09-20 18:16:15.113045040
0.006464928,3.307305243,2024-09-20 18:16:15.113045360
0.006385834,3.105142371,2024-09-20 18:16:15.113045680
0.006306741,0.027220565,2024-09-20 18:16:15.113046000
0.006306741,-0.004812284,2024-09-20 18:16:15.113046320
0.006385834,-0.003784069,2024-09-20 18:16:15.113046640
0.006069461,-0.002676761,2024-09-20 18:16:15.113046960
0.006385834,-0.002044013,2024-09-20 18:16:15.113047280
0.007097676,-0.002676761,2024-09-20 18:16:15.113047600
0.006939489,-0.002123107,2024-09-20 18:16:15.113047920
0.006860395,-0.0022022,2024-09-20 18:16:15.113048240
0.007176769,-0.002044013,2024-09-20 18:16:15.113048560
0.007572236,-0.001015798,2024-09-20 18:16:15.113048880
0.007809517,-0.001173985,2024-09-20 18:16:15.113049200
0.008204984,-0.000620331,2024-09-20 18:16:15.113049520
0.008600451,-0.000303957,2024-09-20 18:16:15.113049840
0.008442264,0.000724258,2024-09-20 18:16:15.113050160
1.882008029,0.000961538,2024-09-20 18:16:15.113050480
2.852959284,0.000961538,2024-09-20 18:16:15.113050800
2.849558266,0.001040631,2024-09-20 18:16:15.113051120
2.846631808,0.000882445,2024-09-20 18:16:15.113051440
2.844496285,0.002306127,2024-09-20 18:16:15.113051760
2.842202574,0.001436099,2024-09-20 18:16:15.113052080
2.840146145,0.002938874,2024-09-20 18:16:15.113052400
2.838880649,0.002622501,2024-09-20 18:16:15.113052720
2.838801556,0.003334342,2024-09-20 18:16:15.113053040
2.838880649,0.003413435,2024-09-20 18:16:15.113053360
2.840067051,0.003571622,2024-09-20 18:16:15.113053680
2.841886201,0.004283463,2024-09-20 18:16:15.113054000
2.843309883,0.005311678,2024-09-20 18:16:15.113054320
2.845603593,0.005311678,2024-09-20 18:16:15.113054640
2.848609144,0.005390772,2024-09-20 18:16:15.113054960
2.850823761,0.005786239,2024-09-20 18:16:15.113055280
2.853433845,0.006339893,2024-09-20 18:16:15.113055600
